run_id,row,label,p_featured,agreement,prob,correct,deletion_auc,insertion_auc,background_reliance,background_excess,footprint_fraction
resnet50_soft_none_s224_full_bce_nfull_seed0_op,225938,1,0.545360803604126,0.0907216183804011,0.6028313636779785,1,0.6611425876617432,0.9271604418754578,0.0235615780753088,-0.6658516872308136,0.3105867346938775
resnet50_soft_none_s224_full_bce_nfull_seed0_op,41547,1,0.5208333134651184,0.0416666576121416,0.3751346468925476,0,0.9583913087844848,0.985852301120758,0.3660301404958758,-0.4828019704735119,0.1511678890306122
resnet50_soft_none_s224_full_bce_nfull_seed0_op,52761,0,0.4550000131130218,0.0900000008940697,0.3387172222137451,1,0.9421046376228333,1.0954275131225586,0.1711819710251893,-0.485925012393178,0.3428930165816326
resnet50_soft_none_s224_full_bce_nfull_seed0_op,122091,0,0.4668117463588714,0.066376517222775,0.2531896233558655,1,0.9105281829833984,1.0599923133850098,0.9680306119550652,0.2222756693530243,0.2542450573979591
resnet50_soft_none_s224_full_bce_nfull_seed0_op,80469,0,0.4736841917037964,0.0526315921561542,0.3857281804084778,1,1.0448518991470337,1.0375980138778689,0.2312241568421736,-0.4035414681578263,0.365234375
resnet50_soft_none_s224_full_bce_nfull_seed0_op,172684,0,0.4359999895095825,0.1280000209808349,0.4566252529621124,1,1.1948378086090088,1.0869840383529663,0.121344185728191,-0.4849815476901763,0.3936742665816326
resnet50_soft_none_s224_full_bce_nfull_seed0_op,140552,0,0.4189999997615814,0.1619999755024902,0.3820778429508209,1,1.0327959060668943,1.3863455057144165,0.8699634630024158,0.3135819260126198,0.4436184630102041
resnet50_soft_none_s224_full_bce_nfull_seed0_op,52768,0,0.4440000057220459,0.1119999885559082,0.3702677190303802,1,0.8771197199821472,1.2584062814712524,0.6476529804508012,-0.0314166942940966,0.320930325255102
resnet50_soft_none_s224_full_bce_nfull_seed0_op,203419,0,0.4410000145435333,0.1179999971985817,0.3144082725048065,1,0.9140371680259703,1.1735559701919556,0.159244893423983,-0.5133675109127517,0.3273875956632653
resnet50_soft_none_s224_full_bce_nfull_seed0_op,140238,0,0.4475138187408447,0.1049723742351053,0.2372759729623794,1,0.9204095005989076,1.0542960166931152,0.9181090694942656,0.4297680299534493,0.5116589604591837
resnet50_soft_none_s224_full_bce_nfull_seed0_op,132494,1,0.5224660634994507,0.044932093212074,0.4251913726329803,0,1.1813273429870603,1.0482683181762695,0.0732166224350576,-0.6192060497588199,0.3075773278061224
resnet50_soft_none_s224_full_bce_nfull_seed0_op,230219,0,0.4047131240367889,0.1905737328859932,0.3281833827495575,1,0.903815746307373,1.005995273590088,0.8942248506561743,0.0788948123908681,0.1846699617346938
resnet50_soft_none_s224_full_bce_nfull_seed0_op,194902,1,0.5740000009536743,0.1480000019073486,0.6408504247665405,1,0.5783278942108154,0.9488102197647096,0.3127868312684694,-0.4603915807213266,0.226821588010204
