run_id,row,label,p_featured,agreement,prob,correct,deletion_auc,insertion_auc,background_reliance,background_excess,footprint_fraction
vit_small_soft_d4_s224_full_bce_nfull_seed0,225938,1,0.545360803604126,0.0907216183804011,0.4944914281368255,0,1.4379324913024902,0.9985264539718628,0.379896612989792,-0.3095166523163304,0.3105867346938775
vit_small_soft_d4_s224_full_bce_nfull_seed0,41547,1,0.5208333134651184,0.0416666576121416,0.3770849704742431,0,1.2486835718154907,0.9808200001716614,0.5622900361090193,-0.2865420748603684,0.1511678890306122
vit_small_soft_d4_s224_full_bce_nfull_seed0,52761,0,0.4550000131130218,0.0900000008940697,0.3294740319252014,1,0.9783347845077516,0.965674102306366,0.3729481241148007,-0.2841588593035666,0.3428930165816326
vit_small_soft_d4_s224_full_bce_nfull_seed0,122091,0,0.4668117463588714,0.066376517222775,0.2986339330673218,1,0.9836069941520692,0.9859046936035156,0.3582048653020318,-0.387550077300009,0.2542450573979591
vit_small_soft_d4_s224_full_bce_nfull_seed0,80469,0,0.4736841917037964,0.0526315921561542,0.3616131544113159,1,1.0097005367279053,0.9332594275474548,0.3083016839674264,-0.3264639410325735,0.365234375
vit_small_soft_d4_s224_full_bce_nfull_seed0,172684,0,0.4359999895095825,0.1280000209808349,0.4140084683895111,1,1.1749316453933716,0.977402925491333,0.3466851763787379,-0.2596405570396294,0.3936742665816326
vit_small_soft_d4_s224_full_bce_nfull_seed0,140552,0,0.4189999997615814,0.1619999755024902,0.2266009151935577,1,0.80329829454422,1.0048002004623413,0.4133359803861489,-0.143045556603647,0.4436184630102041
vit_small_soft_d4_s224_full_bce_nfull_seed0,52768,0,0.4440000057220459,0.1119999885559082,0.4062741100788116,1,1.1717809438705444,0.9744698405265808,0.3619482089006485,-0.3171214658442494,0.320930325255102
vit_small_soft_d4_s224_full_bce_nfull_seed0,203419,0,0.4410000145435333,0.1179999971985817,0.3907005488872528,1,1.1493028402328491,0.9978644251823424,0.392508086354261,-0.2801043179824737,0.3273875956632653
vit_small_soft_d4_s224_full_bce_nfull_seed0,140238,0,0.4475138187408447,0.1049723742351053,0.2361760884523391,1,0.6235443353652954,0.9934054017066956,0.4557141341011549,-0.0326269054396613,0.5116589604591837
vit_small_soft_d4_s224_full_bce_nfull_seed0,132494,1,0.5224660634994507,0.044932093212074,0.5187130570411682,1,0.6227582097053528,1.009655237197876,0.4054792732221546,-0.2869433989717229,0.3075773278061224
vit_small_soft_d4_s224_full_bce_nfull_seed0,230219,0,0.4047131240367889,0.1905737328859932,0.3446784019470215,1,1.1573110818862915,0.9809969663619996,0.5247024511819481,-0.290627587083358,0.1846699617346938
vit_small_soft_d4_s224_full_bce_nfull_seed0,194902,1,0.5740000009536743,0.1480000019073486,0.6431494951248169,1,0.4710852801799774,0.987793266773224,0.3587761599053094,-0.4144022520844865,0.226821588010204
vit_small_soft_d4_s224_full_bce_nfull_seed0,171718,1,0.5899053812026978,0.1798107342515249,0.4953424036502838,0,1.4298878908157349,1.0020647048950195,0.3543873027008937,-0.3872620914317593,0.2583506058673469
vit_small_soft_d4_s224_full_bce_nfull_seed0,85587,0,0.4445617794990539,0.1108764689680731,0.2940841019153595,1,0.9183732271194458,0.9666252136230468,0.3505303692837193,-0.177670364134648,0.4717992665816326
vit_small_soft_d4_s224_full_bce_nfull_seed0,159383,1,0.523857831954956,0.0477156973372909,0.642342746257782,1,0.458702027797699,0.9607226848602296,0.2215561673196499,-0.2691565240068807,0.5092873086734694
vit_small_soft_d4_s224_full_bce_nfull_seed0,183242,0,0.4120000004768371,0.1759999990463258,0.5419777631759644,0,0.4874814450740814,0.9395429491996764,0.3018955569368526,-0.3924603104100861,0.3056441326530612
vit_small_soft_d4_s224_full_bce_nfull_seed0,162015,1,0.5669999718666077,0.1339999775290483,0.556512713432312,1,0.6056914329528809,0.9625587463378906,0.3904179528067242,-0.2758966198973573,0.3336854272959184
