run_id,row,label,p_featured,agreement,prob,correct,deletion_auc,insertion_auc,background_reliance,background_excess,footprint_fraction
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,225938,1,0.545360803604126,0.0907216183804011,0.9004100561141968,1,0.2777921855449676,0.9582390785217284,0.0030842318869194,-0.686329033419203,0.3105867346938775
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,41547,1,0.5208333134651184,0.0416666576121416,0.0833501815795898,0,0.684320330619812,1.0773931741714478,0.9091983250112704,0.0603662140418825,0.1511678890306122
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,52761,0,0.4550000131130218,0.0900000008940697,0.0928986817598342,1,1.0634887218475342,1.0897867679595947,0.7426293314958614,0.085522348077494,0.3428930165816326
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,122091,0,0.4668117463588714,0.066376517222775,0.0245959963649511,1,1.0020631551742554,1.023158311843872,0.8678194839110936,0.1220645413090527,0.2542450573979591
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,80469,0,0.4736841917037964,0.0526315921561542,0.0157707594335079,1,0.8948440551757812,1.0117164850234983,0.8721710728304685,0.2374054478304684,0.365234375
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,172684,0,0.4359999895095825,0.1280000209808349,0.3182739615440368,1,1.3214327096939087,1.0172333717346191,0.1577748345312397,-0.4485508988871277,0.3936742665816326
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,140552,0,0.4189999997615814,0.1619999755024902,0.2269022762775421,1,0.6186413764953613,0.7990713715553284,0.2715572812581738,-0.2848242557316222,0.4436184630102041
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,52768,0,0.4440000057220459,0.1119999885559082,0.4285825192928314,1,1.2877470254898071,0.729448676109314,0.0214377454758601,-0.6576319292690377,0.320930325255102
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,203419,0,0.4410000145435333,0.1179999971985817,0.1164581626653671,1,1.0017266273498535,1.119011402130127,0.767156994212212,0.0945445898754772,0.3273875956632653
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,140238,0,0.4475138187408447,0.1049723742351053,0.0001488092384533,1,0.9993164539337158,1.0000603199005127,0.8198617289441329,0.3315206894033166,0.5116589604591837
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,132494,1,0.5224660634994507,0.044932093212074,0.1737542599439621,0,0.7598404288291931,1.1643892526626587,0.6976105481074787,0.0051878759136011,0.3075773278061224
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,230219,0,0.4047131240367889,0.1905737328859932,0.1543308794498443,1,1.1187719106674194,1.1296072006225586,0.8011849529026048,-0.0141450853627013,0.1846699617346938
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,194902,1,0.5740000009536743,0.1480000019073486,0.8345531821250916,1,0.2267743498086929,0.9185338020324708,0.0745023361692123,-0.6986760758205837,0.226821588010204
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,171718,1,0.5899053812026978,0.1798107342515249,0.4085717499256134,0,1.2910497188568115,0.9274075627326964,0.075529175808335,-0.6661202183243181,0.2583506058673469
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,85587,0,0.4445617794990539,0.1108764689680731,0.0718046277761459,1,1.0094941854476929,1.0733832120895386,0.5799521653464895,0.0517514319281221,0.4717992665816326
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,159383,1,0.523857831954956,0.0477156973372909,0.9768415093421936,1,0.2837482392787933,0.9598311185836792,0.000113903720732,-0.4905987876057985,0.5092873086734694
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,183242,0,0.4120000004768371,0.1759999990463258,0.5296244025230408,0,0.3097192049026489,1.1473689079284668,0.0129781814801169,-0.6813776858668218,0.3056441326530612
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,162015,1,0.5669999718666077,0.1339999775290483,0.4349695146083832,0,1.3558751344680786,0.7856341600418091,0.0095382332701765,-0.656776339433905,0.3336854272959184
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,227538,1,0.5368852615356445,0.073770490051261,0.987852931022644,1,0.1897659003734588,0.950088381767273,0.1514241587966702,-0.6508119700298604,0.1977638711734693
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,126108,0,0.4709999859333038,0.0580000000596047,0.8435776829719543,0,0.4412682354450226,1.0067014694213867,0.007994645454782,-0.5171169616880751,0.4748883928571428
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,201797,0,0.44200000166893,0.1160000230073923,0.0969599708914756,1,0.8627079725265503,1.1022250652313232,0.70742098825698,0.0914093492263676,0.3839883609693877
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,219285,0,0.4882292747497558,0.0235414554270732,0.3121721744537353,1,1.191923975944519,0.9703386425971984,0.0803743836720183,-0.6123273063790019,0.3072983099489796
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,196582,1,0.545547604560852,0.0910951758672566,0.6220709681510925,1,0.4178401529788971,0.8899461030960083,0.0217242089822283,-0.7356299045381799,0.2426458864795918
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,103834,1,0.5499463081359863,0.0998926124078107,0.5284308791160583,1,0.3449603617191314,0.8890875577926636,0.2292254261563314,-0.5676894335375461,0.2030851403061224
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,60679,0,0.4053426086902618,0.1893147636373051,0.0298418086022138,1,1.005409836769104,1.0137083530426023,0.7489768230530646,0.1961427988183707,0.4471659757653061
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,153579,1,0.5334029197692871,0.0668058271319043,0.742420494556427,1,0.2063082307577133,0.9346871376037598,0.0037846118038033,-0.6772780476349722,0.3189373405612244
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,179564,1,0.5120000243186951,0.0240000181198114,0.8423348665237427,1,0.2676926553249359,1.028930902481079,0.0142914868525901,-0.5626177924841446,0.4230907206632653
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,163624,1,0.5880535244941711,0.176107081863666,0.5685211420059204,1,0.1558422744274139,1.0601873397827148,0.1137475280132903,-0.6525351569356892,0.2337173150510204
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,82778,0,0.4565883576869964,0.0868232974038282,0.1643498986959457,1,0.9277065992355348,1.0312472581863403,0.6293624440361536,-0.1074240674434382,0.2632134885204081
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,218776,0,0.4749999940395355,0.0499999836087221,0.8923470973968506,0,0.2779937088489532,0.8921822905540466,0.0331976696347387,-0.7354168074060775,0.2313855229591837
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,86932,0,0.4873208403587341,0.0253583261018071,0.8968017101287842,0,0.3305059969425201,0.9187500476837158,0.1933344065175119,-0.4441616075131003,0.3625039859693877
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,74986,0,0.4520123600959778,0.095975256383779,0.0612496137619018,1,1.00964093208313,1.0502254962921145,0.7048173573311162,0.036410150698463,0.3315927933673469
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,49411,0,0.5,0.0,0.9514912962913512,0,0.2899871170520782,0.9592773914337158,0.0017634376181102,-0.5568303123818897,0.44140625
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,173959,0,0.414480596780777,0.1710388360520525,0.2308467775583267,1,0.739990770816803,1.2077208757400513,0.5950161824200789,-0.0759420446207373,0.3290417729591837
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,229659,0,0.4242093861103058,0.1515812423337018,0.0021326949354261,1,0.9887601137161256,1.002025842666626,0.7552543404482379,0.2563504820298705,0.5010961415816326
