run_id,row,label,p_featured,agreement,prob,correct,deletion_auc,insertion_auc,background_reliance,background_excess,footprint_fraction
vit_small_soft_none_s224_full_bce_nfull_seed0_op,225938,1,0.545360803604126,0.0907216183804011,0.5234545469284058,1,0.7468159198760986,0.9681026935577391,0.1755282970298356,-0.5138849682762868,0.3105867346938775
vit_small_soft_none_s224_full_bce_nfull_seed0_op,41547,1,0.5208333134651184,0.0416666576121416,0.3954254686832428,0,1.263847827911377,0.9998686909675598,0.4064081015053254,-0.4424240094640622,0.1511678890306122
vit_small_soft_none_s224_full_bce_nfull_seed0_op,52761,0,0.4550000131130218,0.0900000008940697,0.334398865699768,1,0.942225694656372,0.981439471244812,0.223010571821012,-0.4340964115973553,0.3428930165816326
vit_small_soft_none_s224_full_bce_nfull_seed0_op,122091,0,0.4668117463588714,0.066376517222775,0.3348549902439117,1,0.966562569141388,1.0137437582015991,0.1330204265786363,-0.6127345160234046,0.2542450573979591
vit_small_soft_none_s224_full_bce_nfull_seed0_op,80469,0,0.4736841917037964,0.0526315921561542,0.4242389798164367,1,1.1263322830200195,0.9861868023872375,0.1236455182383482,-0.5111201067616518,0.365234375
vit_small_soft_none_s224_full_bce_nfull_seed0_op,172684,0,0.4359999895095825,0.1280000209808349,0.4660626649856567,1,1.1339327096939087,1.0073765516281128,0.1780193691114568,-0.4283063643069105,0.3936742665816326
vit_small_soft_none_s224_full_bce_nfull_seed0_op,140552,0,0.4189999997615814,0.1619999755024902,0.3430446982383728,1,0.767206072807312,1.004549264907837,0.1858812042511741,-0.3705003327386219,0.4436184630102041
vit_small_soft_none_s224_full_bce_nfull_seed0_op,52768,0,0.4440000057220459,0.1119999885559082,0.4274985790252685,1,1.0474488735198977,0.9887982606887816,0.1515057237430521,-0.5275639510018457,0.320930325255102
vit_small_soft_none_s224_full_bce_nfull_seed0_op,203419,0,0.4410000145435333,0.1179999971985817,0.3604492545127868,1,0.8899641633033752,1.0035299062728882,0.2490257911916218,-0.4235866131451129,0.3273875956632653
vit_small_soft_none_s224_full_bce_nfull_seed0_op,140238,0,0.4475138187408447,0.1049723742351053,0.322746604681015,1,0.5711918473243713,1.0076295137405396,0.1645607052081965,-0.3237803343326198,0.5116589604591837
vit_small_soft_none_s224_full_bce_nfull_seed0_op,132494,1,0.5224660634994507,0.044932093212074,0.4659702479839325,0,1.1174108982086182,0.9762076139450072,0.2597276723954783,-0.4326949997983992,0.3075773278061224
vit_small_soft_none_s224_full_bce_nfull_seed0_op,230219,0,0.4047131240367889,0.1905737328859932,0.3485435545444488,1,1.1776163578033447,0.9838616251945496,0.3670126976905595,-0.4483173405747466,0.1846699617346938
vit_small_soft_none_s224_full_bce_nfull_seed0_op,194902,1,0.5740000009536743,0.1480000019073486,0.6634498238563538,1,0.434021532535553,0.9862880706787108,0.1838906255442041,-0.5892877864455918,0.226821588010204
vit_small_soft_none_s224_full_bce_nfull_seed0_op,171718,1,0.5899053812026978,0.1798107342515249,0.4997753202915191,0,1.3753347396850586,1.0130064487457275,0.2074049944787016,-0.5342443996539514,0.2583506058673469
vit_small_soft_none_s224_full_bce_nfull_seed0_op,85587,0,0.4445617794990539,0.1108764689680731,0.3861435055732727,1,0.868529200553894,0.9476586580276488,0.1751859507719466,-0.3530147826464207,0.4717992665816326
vit_small_soft_none_s224_full_bce_nfull_seed0_op,159383,1,0.523857831954956,0.0477156973372909,0.7470815181732178,1,0.5704988241195679,0.9708625078201294,0.0925173143664252,-0.3981953769601054,0.5092873086734694
vit_small_soft_none_s224_full_bce_nfull_seed0_op,183242,0,0.4120000004768371,0.1759999990463258,0.4818550050258636,1,1.2840943336486816,0.9923064112663268,0.1909350939724074,-0.5034207733745313,0.3056441326530612
vit_small_soft_none_s224_full_bce_nfull_seed0_op,162015,1,0.5669999718666077,0.1339999775290483,0.5756545066833496,1,0.838819682598114,0.9801321625709534,0.1590072690904159,-0.5073073036136656,0.3336854272959184
vit_small_soft_none_s224_full_bce_nfull_seed0_op,227538,1,0.5368852615356445,0.073770490051261,0.6636995673179626,1,0.4948150217533111,0.9581688642501832,0.2362057746007106,-0.5660303542258199,0.1977638711734693
vit_small_soft_none_s224_full_bce_nfull_seed0_op,126108,0,0.4709999859333038,0.0580000000596047,0.5963295102119446,0,0.8298840522766113,0.9474321007728576,0.1739742238249098,-0.3511373833179473,0.4748883928571428
vit_small_soft_none_s224_full_bce_nfull_seed0_op,201797,0,0.44200000166893,0.1160000230073923,0.4250297844409942,1,1.0893502235412598,1.0206596851348877,0.1245989476755617,-0.4914126913550505,0.3839883609693877
vit_small_soft_none_s224_full_bce_nfull_seed0_op,219285,0,0.4882292747497558,0.0235414554270732,0.4668622016906738,1,1.2159011363983154,1.0014888048171997,0.1936254970950111,-0.4990761929560091,0.3072983099489796
